view,out_bin,in_bin,bin_rms
R1fold,0,67,0.06102314591407776
R1fold,0,68,0.06093892827630043
R1fold,0,69,0.060941893607378006
R1fold,0,70,0.06092708930373192
R1fold,0,71,0.060846585780382156
R1fold,0,72,0.06069610267877579
R1fold,0,73,0.06105993315577507
R1fold,0,74,0.06108136475086212
R1fold,0,75,0.061264388263225555
R1fold,0,76,0.0607537105679512
R1fold,0,77,0.061256714165210724
R1fold,0,78,0.0607992522418499
R1fold,0,79,0.060455139726400375
R1fold,1,0,0.13917513191699982
R1fold,1,1,0.13938838243484497
R1fold,1,2,0.13975302875041962
R1fold,1,3,0.13830672204494476
R1fold,1,4,0.13999713957309723
R1fold,1,5,0.1409657597541809
R1fold,1,6,0.13990168273448944
R1fold,1,7,0.13891835510730743
R1fold,1,8,0.13770022988319397
R1fold,1,9,0.1394481509923935
R1fold,1,10,0.1410486102104187
R1fold,1,11,0.1404661238193512
R1fold,1,12,0.14122126996517181
R1fold,1,13,0.13938792049884796
R1fold,1,14,0.13873599469661713
R1fold,1,15,0.13946528732776642
R1fold,1,16,0.09770182520151138
R1fold,1,17,0.09820083528757095
R1fold,1,18,0.09797893464565277
R1fold,1,19,0.09619875997304916
R1fold,1,20,0.09948932379484177
R1fold,1,21,0.0985167995095253
R1fold,1,22,0.0978894978761673
R1fold,1,23,0.09920556843280792
R1fold,1,24,0.09814184904098511
R1fold,1,25,0.09817519783973694
R1fold,1,26,0.0981953963637352
R1fold,1,27,0.09828652441501617
R1fold,1,28,0.0983983725309372
R1fold,1,29,0.09765873104333878
R1fold,1,30,0.09732034802436829
R1fold,1,31,0.09754553437232971
R1fold,1,32,0.1174517571926117
R1fold,1,33,0.11876131594181061
R1fold,1,34,0.11813240498304367
R1fold,1,35,0.11800835281610489
R1fold,1,36,0.12005270272493362
R1fold,1,37,0.11798113584518433
R1fold,1,38,0.11719251424074173
R1fold,1,39,0.11820033937692642
R1fold,1,40,0.11711309850215912
R1fold,1,41,0.11775064468383789
R1fold,1,42,0.11970948427915573
R1fold,1,43,0.11690017580986023
R1fold,1,44,0.11802110075950623
R1fold,1,45,0.11835537850856781
R1fold,1,46,0.11743827164173126
R1fold,1,47,0.11790627986192703
R1fold,1,48,0.07492117583751678
R1fold,1,49,0.07655249536037445
R1fold,1,50,0.0763586014509201
R1fold,1,51,0.07616467028856277
R1fold,1,52,0.07686955481767654
R1fold,1,53,0.07640902698040009
R1fold,1,54,0.07652004808187485
R1fold,1,55,0.07683373242616653
R1fold,1,56,0.0760335773229599
R1fold,1,57,0.07611486315727234
R1fold,1,58,0.07668092101812363
R1fold,1,59,0.07614501565694809
R1fold,1,60,0.07598051428794861
R1fold,1,61,0.07626863569021225
R1fold,1,62,0.07630309462547302
R1fold,1,63,0.07604949176311493
R1fold,1,64,0.0608036033809185
R1fold,1,65,0.060860775411129
R1fold,1,66,0.06038821116089821
R1fold,1,67,0.05995514243841171
R1fold,1,68,0.060486212372779846
R1fold,1,69,0.06063765659928322
R1fold,1,70,0.06036233529448509
R1fold,1,71,0.061040379106998444
R1fold,1,72,0.06076053902506828
R1fold,1,73,0.06036923825740814
R1fold,1,74,0.060803573578596115
R1fold,1,75,0.06148485094308853
R1fold,1,76,0.060578688979148865
R1fold,1,77,0.06075142323970795
R1fold,1,78,0.06063387542963028
R1fold,1,79,0.060314733535051346
R1fold,2,0,0.14139433205127716
R1fold,2,1,0.1402437388896942
R1fold,2,2,0.1410476118326187
R1fold,2,3,0.13944946229457855
R1fold,2,4,0.1387927234172821
R1fold,2,5,0.1399720013141632
R1fold,2,6,0.14187438786029816
R1fold,2,7,0.13988246023654938
R1fold,2,8,0.14148005843162537
R1fold,2,9,0.13899016380310059
R1fold,2,10,0.14109888672828674
R1fold,2,11,0.1396322101354599
R1fold,2,12,0.14271090924739838
R1fold,2,13,0.14174579083919525
R1fold,2,14,0.14081251621246338
R1fold,2,15,0.14034102857112885
R1fold,2,16,0.09817560017108917
R1fold,2,17,0.09827512502670288
R1fold,2,18,0.0982234850525856
R1fold,2,19,0.09857175499200821
R1fold,2,20,0.09837674349546432
R1fold,2,21,0.09960666298866272
R1fold,2,22,0.09835557639598846
R1fold,2,23,0.09842963516712189
R1fold,2,24,0.09790769964456558
R1fold,2,25,0.09797395765781403
R1fold,2,26,0.09912165999412537
R1fold,2,27,0.09912411123514175
R1fold,2,28,0.09877194464206696
R1fold,2,29,0.0977664515376091
R1fold,2,30,0.09867673367261887
R1fold,2,31,0.0984029695391655
R1fold,2,32,0.1173245832324028
R1fold,2,33,0.11740826815366745
R1fold,2,34,0.11838378757238388
R1fold,2,35,0.11831084638834
R1fold,2,36,0.11882588267326355
R1fold,2,37,0.11853483319282532
R1fold,2,38,0.11719640344381332
R1fold,2,39,0.11793557554483414
R1fold,2,40,0.11689423769712448
R1fold,2,41,0.11680704355239868
R1fold,2,42,0.11819939315319061
R1fold,2,43,0.11815306544303894
R1fold,2,44,0.11753691732883453
R1fold,2,45,0.11817845702171326
R1fold,2,46,0.11732333898544312
R1fold,2,47,0.11786749958992004
R1fold,2,48,0.07595871388912201
R1fold,2,49,0.0757947564125061
R1fold,2,50,0.07553492486476898
R1fold,2,51,0.07600972056388855
R1fold,2,52,0.07633782923221588
R1fold,2,53,0.07607431709766388
R1fold,2,54,0.07541542500257492
R1fold,2,55,0.07572460919618607
R1fold,2,56,0.0771942213177681
R1fold,2,57,0.07592569291591644
R1fold,2,58,0.07540269941091537
R1fold,2,59,0.07556425034999847
R1fold,2,60,0.07557511329650879
R1fold,2,61,0.0764278694987297
R1fold,2,62,0.07650000602006912
R1fold,2,63,0.07653047889471054
R1fold,2,64,0.060135193169116974
R1fold,2,65,0.06105479598045349
R1fold,2,66,0.06042426452040672
R1fold,2,67,0.06024673953652382
R1fold,2,68,0.06033673137426376
R1fold,2,69,0.060561396181583405
R1fold,2,70,0.06041807308793068
R1fold,2,71,0.06057511642575264
R1fold,2,72,0.06067778915166855
R1fold,2,73,0.06008318066596985
R1fold,2,74,0.06052583456039429
R1fold,2,75,0.06028643622994423
R1fold,2,76,0.06040269136428833
R1fold,2,77,0.06020762026309967
R1fold,2,78,0.06023349240422249
R1fold,2,79,0.06097044423222542
R1fold,3,0,0.14078080654144287
R1fold,3,1,0.14166317880153656
R1fold,3,2,0.14129312336444855
R1fold,3,3,0.13937906920909882
R1fold,3,4,0.1417628526687622
R1fold,3,5,0.14028899371623993
R1fold,3,6,0.14131641387939453
R1fold,3,7,0.14090339839458466
R1fold,3,8,0.1408640593290329
R1fold,3,9,0.1403907686471939
R1fold,3,10,0.14222896099090576
R1fold,3,11,0.14080649614334106
R1fold,3,12,0.14198628067970276
R1fold,3,13,0.1422281116247177
R1fold,3,14,0.1410423219203949
R1fold,3,15,0.1427566409111023
R1fold,3,16,0.09860333055257797
R1fold,3,17,0.09821193665266037
R1fold,3,18,0.0980217307806015
R1fold,3,19,0.09827400743961334
R1fold,3,20,0.09898574650287628
R1fold,3,21,0.09813810884952545
R1fold,3,22,0.09843376278877258
R1fold,3,23,0.09827694296836853
R1fold,3,24,0.09829404205083847
R1fold,3,25,0.09892765432596207
R1fold,3,26,0.09817256778478622
R1fold,3,27,0.09831052273511887
R1fold,3,28,0.09873371571302414
R1fold,3,29,0.09883774071931839
R1fold,3,30,0.099555104970932
R1fold,3,31,0.09880805760622025
R1fold,3,32,0.11791349202394485
R1fold,3,33,0.11860504001379013
R1fold,3,34,0.11897207796573639
R1fold,3,35,0.11816823482513428
R1fold,3,36,0.1178506463766098
R1fold,3,37,0.1192588284611702
R1fold,3,38,0.11859706044197083
R1fold,3,39,0.11771397292613983
R1fold,3,40,0.11720645427703857
R1fold,3,41,0.11897139251232147
R1fold,3,42,0.11815061420202255
R1fold,3,43,0.11761268973350525
R1fold,3,44,0.11790775507688522
R1fold,3,45,0.11839884519577026
R1fold,3,46,0.11831412464380264
R1fold,3,47,0.11713165044784546
R1fold,3,48,0.0767558291554451
R1fold,3,49,0.07666406035423279
R1fold,3,50,0.07620053738355637
R1fold,3,51,0.07676694542169571
R1fold,3,52,0.0762176439166069
R1fold,3,53,0.0767296701669693
R1fold,3,54,0.07710787653923035
R1fold,3,55,0.0766831636428833
R1fold,3,56,0.07574185729026794
R1fold,3,57,0.07649073004722595
R1fold,3,58,0.07670020312070847
R1fold,3,59,0.07590733468532562
R1fold,3,60,0.07598801702260971
R1fold,3,61,0.07708785682916641
R1fold,3,62,0.07709184288978577
R1fold,3,63,0.07649844884872437
R1fold,3,64,0.06081965193152428
R1fold,3,65,0.061151713132858276
R1fold,3,66,0.060266174376010895
R1fold,3,67,0.0608602911233902
R1fold,3,68,0.06077658385038376
R1fold,3,69,0.06092049926519394
R1fold,3,70,0.06099259853363037
R1fold,3,71,0.06100812181830406
R1fold,3,72,0.060962967574596405
R1fold,3,73,0.060418859124183655
R1fold,3,74,0.06064962223172188
R1fold,3,75,0.06110728159546852
R1fold,3,76,0.060689765959978104
R1fold,3,77,0.06088912859559059
R1fold,3,78,0.061096224933862686
R1fold,3,79,0.060997866094112396
R1fold,4,0,0.1396138221025467
R1fold,4,1,0.14032955467700958
R1fold,4,2,0.14170123636722565
R1fold,4,3,0.1404530555009842
R1fold,4,4,0.14211735129356384
R1fold,4,5,0.14087888598442078
R1fold,4,6,0.14131024479866028
R1fold,4,7,0.14097213745117188
R1fold,4,8,0.14115697145462036
R1fold,4,9,0.141142338514328
R1fold,4,10,0.1422099620103836
R1fold,4,11,0.1412169337272644
R1fold,4,12,0.1426529586315155
R1fold,4,13,0.1427038013935089
R1fold,4,14,0.1400202214717865
R1fold,4,15,0.1409664899110794
R1fold,4,16,0.098783478140831
R1fold,4,17,0.09892362356185913
R1fold,4,18,0.09943398833274841
R1fold,4,19,0.09917908906936646
R1fold,4,20,0.09849202632904053
R1fold,4,21,0.09790460765361786
R1fold,4,22,0.09871569275856018
R1fold,4,23,0.09887149930000305
R1fold,4,24,0.09828715771436691
R1fold,4,25,0.09835155308246613
R1fold,4,26,0.09903794527053833
R1fold,4,27,0.09860938042402267
R1fold,4,28,0.09833122789859772
R1fold,4,29,0.09941242635250092
R1fold,4,30,0.09849810600280762
R1fold,4,31,0.0994689092040062
R1fold,4,32,0.11945899575948715
R1fold,4,33,0.11950285732746124
R1fold,4,34,0.11691256612539291
R1fold,4,35,0.11882765591144562
R1fold,4,36,0.11957645416259766
R1fold,4,37,0.11925915628671646
R1fold,4,38,0.11860478669404984
R1fold,4,39,0.1180255189538002
R1fold,4,40,0.11813151091337204
R1fold,4,41,0.11801978200674057
R1fold,4,42,0.11847738921642303
R1fold,4,43,0.11809377372264862
R1fold,4,44,0.11685259640216827
R1fold,4,45,0.11820895969867706
R1fold,4,46,0.11731051653623581
R1fold,4,47,0.11819256842136383
R1fold,4,48,0.07595275342464447
R1fold,4,49,0.07639386504888535
R1fold,4,50,0.07590223848819733
R1fold,4,51,0.0762021616101265
R1fold,4,52,0.07600028067827225
R1fold,4,53,0.07641924172639847
R1fold,4,54,0.07656962424516678
R1fold,4,55,0.0757281705737114
R1fold,4,56,0.07599479705095291
R1fold,4,57,0.07579810917377472
R1fold,4,58,0.07548344135284424
R1fold,4,59,0.07552133500576019
R1fold,4,60,0.07616905122995377
R1fold,4,61,0.07588830590248108
R1fold,4,62,0.07622081786394119
R1fold,4,63,0.07546156644821167
R1fold,4,64,0.060786619782447815
R1fold,4,65,0.06089959293603897
R1fold,4,66,0.06031106412410736
R1fold,4,67,0.06116817146539688
R1fold,4,68,0.06064583361148834
R1fold,4,69,0.06020838022232056
R1fold,4,70,0.06108846142888069
R1fold,4,71,0.06032099947333336
R1fold,4,72,0.06109437346458435
R1fold,4,73,0.06065768748521805
R1fold,4,74,0.06015050411224365
R1fold,4,75,0.06075318902730942
R1fold,4,76,0.06026523932814598
R1fold,4,77,0.060949672013521194
R1fold,4,78,0.06104404851794243
R1fold,4,79,0.06017595902085304
R1fold,5,0,0.14606064558029175
R1fold,5,1,0.14496974647045135
R1fold,5,2,0.14503222703933716
R1fold,5,3,0.14601033926010132
R1fold,5,4,0.14538192749023438
R1fold,5,5,0.14609627425670624
R1fold,5,6,0.14592233300209045
R1fold,5,7,0.14451098442077637
R1fold,5,8,0.14642392098903656
R1fold,5,9,0.14447569847106934
R1fold,5,10,0.14610640704631805
R1fold,5,11,0.14585523307323456
R1fold,5,12,0.14752435684204102
R1fold,5,13,0.1468086838722229
R1fold,5,14,0.14395968616008759
R1fold,5,15,0.14516809582710266
R1fold,5,16,0.09903714805841446
R1fold,5,17,0.0992267057299614
R1fold,5,18,0.0990249291062355
R1fold,5,19,0.09914638102054596
R1fold,5,20,0.10020898282527924
R1fold,5,21,0.09996108710765839
R1fold,5,22,0.09968583285808563
R1fold,5,23,0.099003367125988
R1fold,5,24,0.09844259917736053
R1fold,5,25,0.09945610165596008
R1fold,5,26,0.09808026999235153
R1fold,5,27,0.09943042695522308
R1fold,5,28,0.09928000718355179
R1fold,5,29,0.09962628036737442
R1fold,5,30,0.09926412254571915
R1fold,5,31,0.0991416871547699
R1fold,5,32,0.11855438351631165
R1fold,5,33,0.11810941994190216
R1fold,5,34,0.11813142895698547
R1fold,5,35,0.11955444514751434
R1fold,5,36,0.11895665526390076
R1fold,5,37,0.11910594999790192
R1fold,5,38,0.11890263855457306
R1fold,5,39,0.11801052838563919
R1fold,5,40,0.11783438920974731
R1fold,5,41,0.11922543495893478
R1fold,5,42,0.11896225810050964
R1fold,5,43,0.11835529655218124
R1fold,5,44,0.11784064024686813
R1fold,5,45,0.1178218424320221
R1fold,5,46,0.1181500181555748
R1fold,5,47,0.11894286423921585
R1fold,5,48,0.07712658494710922
R1fold,5,49,0.07654398679733276
R1fold,5,50,0.07642073184251785
R1fold,5,51,0.07661076635122299
R1fold,5,52,0.07696844637393951
R1fold,5,53,0.07690374553203583
R1fold,5,54,0.07591906189918518
R1fold,5,55,0.07617639005184174
R1fold,5,56,0.0764879509806633
R1fold,5,57,0.07643964886665344
R1fold,5,58,0.07605913281440735
R1fold,5,59,0.07667791843414307
R1fold,5,60,0.07617132365703583
R1fold,5,61,0.07665015012025833
R1fold,5,62,0.07631014287471771
R1fold,5,63,0.07631794363260269
R1fold,5,64,0.06105006858706474
R1fold,5,65,0.061011094599962234
R1fold,5,66,0.06102468818426132
R1fold,5,67,0.06087270379066467
R1fold,5,68,0.06108137592673302
R1fold,5,69,0.06111392378807068
R1fold,5,70,0.06114816665649414
R1fold,5,71,0.06044144183397293
R1fold,5,72,0.06093375384807587
R1fold,5,73,0.06069744750857353
R1fold,5,74,0.06013905629515648
R1fold,5,75,0.06130458042025566
R1fold,5,76,0.06079396605491638
R1fold,5,77,0.060719601809978485
R1fold,5,78,0.061276502907276154
R1fold,5,79,0.06046714261174202
R1fold,6,0,0.13846297562122345
R1fold,6,1,0.13771364092826843
R1fold,6,2,0.1373252272605896
R1fold,6,3,0.13775715231895447
R1fold,6,4,0.1383388787508011
R1fold,6,5,0.1374453753232956
R1fold,6,6,0.13757401704788208
R1fold,6,7,0.1378796547651291
R1fold,6,8,0.13771337270736694
R1fold,6,9,0.1373254507780075
R1fold,6,10,0.13861776888370514
R1fold,6,11,0.14025558531284332
R1fold,6,12,0.14025607705116272
R1fold,6,13,0.13983096182346344
R1fold,6,14,0.13829131424427032
R1fold,6,15,0.1372772604227066
R1fold,6,16,0.09699182212352753
R1fold,6,17,0.09795310348272324
R1fold,6,18,0.09714078158140182
R1fold,6,19,0.0984349176287651
R1fold,6,20,0.0982566699385643
R1fold,6,21,0.0981421247124672
R1fold,6,22,0.09830307215452194
R1fold,6,23,0.09808778017759323
R1fold,6,24,0.09904024749994278
R1fold,6,25,0.09827268123626709
R1fold,6,26,0.09853896498680115
R1fold,6,27,0.09826678037643433
R1fold,6,28,0.09857200086116791
R1fold,6,29,0.09807039052248001
R1fold,6,30,0.09896808117628098
R1fold,6,31,0.098519466817379
R1fold,6,32,0.11653782427310944
R1fold,6,33,0.11723360419273376
R1fold,6,34,0.11787737905979156
R1fold,6,35,0.11738564819097519
R1fold,6,36,0.11886058002710342
R1fold,6,37,0.11722365021705627
R1fold,6,38,0.11740976572036743
R1fold,6,39,0.11688456684350967
R1fold,6,40,0.11699707061052322
R1fold,6,41,0.11773358285427094
R1fold,6,42,0.11860276758670807
R1fold,6,43,0.11731135100126266
R1fold,6,44,0.11864328384399414
R1fold,6,45,0.11721385270357132
R1fold,6,46,0.11826208978891373
R1fold,6,47,0.11865726858377457
R1fold,6,48,0.0757729634642601
R1fold,6,49,0.07571185380220413
R1fold,6,50,0.0760638639330864
R1fold,6,51,0.0759696438908577
R1fold,6,52,0.07618547230958939
R1fold,6,53,0.07563919574022293
R1fold,6,54,0.07607238739728928
R1fold,6,55,0.07555057108402252
R1fold,6,56,0.07649111747741699
R1fold,6,57,0.07587947696447372
R1fold,6,58,0.0764770358800888
R1fold,6,59,0.07480902969837189
R1fold,6,60,0.07584994286298752
R1fold,6,61,0.07641792297363281
R1fold,6,62,0.07568757236003876
R1fold,6,63,0.07609448581933975
R1fold,6,64,0.060323115438222885
R1fold,6,65,0.06061568483710289
R1fold,6,66,0.06034867838025093
R1fold,6,67,0.060552019625902176
R1fold,6,68,0.05928141996264458
R1fold,6,69,0.059499699622392654
R1fold,6,70,0.06105617806315422
R1fold,6,71,0.06023203954100609
R1fold,6,72,0.06037059798836708
R1fold,6,73,0.06033838540315628
R1fold,6,74,0.06060728058218956
R1fold,6,75,0.059504635632038116
R1fold,6,76,0.060365576297044754
R1fold,6,77,0.06009173393249512
R1fold,6,78,0.0600825771689415
R1fold,6,79,0.05994671955704689
R1fold,7,0,0.14604388177394867
R1fold,7,1,0.14364264905452728
R1fold,7,2,0.14605501294136047
R1fold,7,3,0.14457406103610992
R1fold,7,4,0.14578181505203247
R1fold,7,5,0.14547018706798553
R1fold,7,6,0.1443130522966385
R1fold,7,7,0.14426171779632568
R1fold,7,8,0.1430162936449051
R1fold,7,9,0.14317373931407928
R1fold,7,10,0.14552199840545654
R1fold,7,11,0.14477072656154633
R1fold,7,12,0.14579926431179047
R1fold,7,13,0.1448533535003662
R1fold,7,14,0.14457297325134277
R1fold,7,15,0.14496929943561554
R1fold,7,16,0.10630980134010315
R1fold,7,17,0.10460346192121506
R1fold,7,18,0.10504601150751114
R1fold,7,19,0.10541008412837982
R1fold,7,20,0.10721412301063538
R1fold,7,21,0.1067732572555542
R1fold,7,22,0.1039966344833374
R1fold,7,23,0.10635675489902496
R1fold,7,24,0.10473643243312836
R1fold,7,25,0.1063697412610054
R1fold,7,26,0.10470681637525558
R1fold,7,27,0.10462377965450287
R1fold,7,28,0.10544916987419128
R1fold,7,29,0.10447008907794952
R1fold,7,30,0.10649488121271133
R1fold,7,31,0.10630013048648834
R1fold,7,32,0.12022173404693604
R1fold,7,33,0.12158770114183426
R1fold,7,34,0.1207343339920044
R1fold,7,35,0.12087726593017578
R1fold,7,36,0.12000986188650131
R1fold,7,37,0.11929194629192352
R1fold,7,38,0.12063587456941605
R1fold,7,39,0.12047082185745239
R1fold,7,40,0.12039695680141449
R1fold,7,41,0.119326151907444
R1fold,7,42,0.12193754315376282
R1fold,7,43,0.12080655246973038
R1fold,7,44,0.12159772217273712
R1fold,7,45,0.1211158037185669
R1fold,7,46,0.12160100042819977
R1fold,7,47,0.120303213596344
R1fold,7,48,0.07872050255537033
R1fold,7,49,0.07763979583978653
R1fold,7,50,0.07834513485431671
R1fold,7,51,0.07807911187410355
R1fold,7,52,0.07785624265670776
R1fold,7,53,0.07777290046215057
R1fold,7,54,0.0779363289475441
R1fold,7,55,0.07768359780311584
R1fold,7,56,0.07806311547756195
R1fold,7,57,0.07838015258312225
R1fold,7,58,0.0782293900847435
R1fold,7,59,0.07799682021141052
R1fold,7,60,0.07902128994464874
R1fold,7,61,0.07772447913885117
R1fold,7,62,0.0785461962223053
R1fold,7,63,0.07821159064769745
R1fold,7,64,0.06346192955970764
R1fold,7,65,0.06373993307352066
R1fold,7,66,0.06248629838228226
R1fold,7,67,0.06342974305152893
R1fold,7,68,0.06333038955926895
R1fold,7,69,0.06188935413956642
R1fold,7,70,0.06363488733768463
R1fold,7,71,0.06269346922636032
R1fold,7,72,0.06212153658270836
R1fold,7,73,0.0629432275891304
R1fold,7,74,0.0631815567612648
R1fold,7,75,0.06310796737670898
R1fold,7,76,0.0633634403347969
R1fold,7,77,0.06297483295202255
R1fold,7,78,0.06332766264677048
R1fold,7,79,0.06309802085161209
R1fold,8,0,0.13957872986793518
R1fold,8,1,0.13898761570453644
R1fold,8,2,0.14006131887435913
R1fold,8,3,0.13974416255950928
R1fold,8,4,0.1411365419626236
R1fold,8,5,0.14014212787151337
R1fold,8,6,0.14071665704250336
R1fold,8,7,0.13880714774131775
R1fold,8,8,0.13968506455421448
R1fold,8,9,0.13999447226524353
R1fold,8,10,0.13959114253520966
R1fold,8,11,0.14034917950630188
R1fold,8,12,0.14088574051856995
R1fold,8,13,0.1410815715789795
R1fold,8,14,0.13827753067016602
R1fold,8,15,0.14031124114990234
R1fold,8,16,0.09942788630723953
R1fold,8,17,0.09864845126867294
R1fold,8,18,0.09838122874498367
R1fold,8,19,0.09958717972040176
R1fold,8,20,0.09898563474416733
R1fold,8,21,0.09914452582597733
R1fold,8,22,0.09833376109600067
R1fold,8,23,0.09870998561382294
R1fold,8,24,0.09868232160806656
R1fold,8,25,0.09946946799755096
R1fold,8,26,0.09929953515529633
R1fold,8,27,0.09789738804101944
R1fold,8,28,0.09880910068750381
R1fold,8,29,0.0993148684501648
R1fold,8,30,0.09790074825286865
R1fold,8,31,0.09963983297348022
R1fold,8,32,0.1179385557770729
R1fold,8,33,0.1187957301735878
R1fold,8,34,0.11779709905385971
R1fold,8,35,0.1184401884675026
R1fold,8,36,0.11948131769895554
R1fold,8,37,0.11813147366046906
R1fold,8,38,0.11570999026298523
R1fold,8,39,0.11653602123260498
R1fold,8,40,0.11628992110490799
R1fold,8,41,0.11778959631919861
R1fold,8,42,0.11897782981395721
R1fold,8,43,0.11709625273942947
R1fold,8,44,0.11764979362487793
R1fold,8,45,0.11808158457279205
R1fold,8,46,0.11807184666395187
R1fold,8,47,0.11793202906847
R1fold,8,48,0.07675804942846298
R1fold,8,49,0.07658456265926361
R1fold,8,50,0.07588943094015121
R1fold,8,51,0.07533615082502365
R1fold,8,52,0.07659123092889786
R1fold,8,53,0.07617377489805222
R1fold,8,54,0.07582331448793411
R1fold,8,55,0.07655303180217743
R1fold,8,56,0.07640992105007172
R1fold,8,57,0.07693956047296524
R1fold,8,58,0.07592499256134033
R1fold,8,59,0.07655274868011475
R1fold,8,60,0.07523477077484131
R1fold,8,61,0.07635493576526642
R1fold,8,62,0.07638805359601974
R1fold,8,63,0.07611947506666183
R1fold,8,64,0.060176774859428406
R1fold,8,65,0.0604010745882988
R1fold,8,66,0.06074614077806473
R1fold,8,67,0.06042259931564331
R1fold,8,68,0.06033991649746895
R1fold,8,69,0.06080859899520874
R1fold,8,70,0.06103605777025223
R1fold,8,71,0.0609247162938118
R1fold,8,72,0.06096464395523071
R1fold,8,73,0.06071808934211731
R1fold,8,74,0.06050529703497887
R1fold,8,75,0.06046329066157341
R1fold,8,76,0.06050467863678932
R1fold,8,77,0.06035226956009865
R1fold,8,78,0.06091988459229469
R1fold,8,79,0.060439322143793106
R1fold,9,0,0.14161543548107147
R1fold,9,1,0.14011813700199127
R1fold,9,2,0.14272160828113556
R1fold,9,3,0.1407739222049713
R1fold,9,4,0.14182280004024506
R1fold,9,5,0.14205829799175262
R1fold,9,6,0.14328749477863312
R1fold,9,7,0.1411161720752716
R1fold,9,8,0.14171797037124634
R1fold,9,9,0.14085856080055237
R1fold,9,10,0.14123855531215668
R1fold,9,11,0.14015346765518188
R1fold,9,12,0.14297540485858917
R1fold,9,13,0.14213524758815765
R1fold,9,14,0.14108042418956757
R1fold,9,15,0.1402570903301239
R1fold,9,16,0.10023784637451172
R1fold,9,17,0.0986311286687851
R1fold,9,18,0.09916286915540695
R1fold,9,19,0.09980466961860657
R1fold,9,20,0.10004491358995438
R1fold,9,21,0.1005900502204895
R1fold,9,22,0.10007882118225098
R1fold,9,23,0.09906299412250519
R1fold,9,24,0.09882038831710815
R1fold,9,25,0.10021562874317169
R1fold,9,26,0.09978887438774109
R1fold,9,27,0.09938004612922668
R1fold,9,28,0.09917137026786804
R1fold,9,29,0.09932190179824829
R1fold,9,30,0.10095703601837158
R1fold,9,31,0.0997028648853302
R1fold,9,32,0.11866966634988785
R1fold,9,33,0.11863808333873749
R1fold,9,34,0.11915465444326401
R1fold,9,35,0.11855638772249222
R1fold,9,36,0.11874620616436005
R1fold,9,37,0.1181887686252594
R1fold,9,38,0.11834585666656494
R1fold,9,39,0.11745528131723404
R1fold,9,40,0.11814317852258682
R1fold,9,41,0.11793629080057144
R1fold,9,42,0.11779671162366867
R1fold,9,43,0.11921709030866623
R1fold,9,44,0.11826164275407791
R1fold,9,45,0.11861995607614517
R1fold,9,46,0.11754293739795685
R1fold,9,47,0.11725061386823654
R1fold,9,48,0.07722228020429611
R1fold,9,49,0.07767018675804138
R1fold,9,50,0.07718592882156372
R1fold,9,51,0.07716456055641174
R1fold,9,52,0.07683124393224716
R1fold,9,53,0.07738432288169861
R1fold,9,54,0.07687723636627197
R1fold,9,55,0.07754293084144592
R1fold,9,56,0.077472023665905
R1fold,9,57,0.07761190086603165
R1fold,9,58,0.07681795954704285
R1fold,9,59,0.07787325233221054
R1fold,9,60,0.07684178650379181
R1fold,9,61,0.07771369069814682
R1fold,9,62,0.07729022204875946
R1fold,9,63,0.0766727477312088
R1fold,9,64,0.06205764412879944
R1fold,9,65,0.06258947402238846
R1fold,9,66,0.06232565641403198
R1fold,9,67,0.06302438676357269
R1fold,9,68,0.06240450218319893
R1fold,9,69,0.06276194006204605
R1fold,9,70,0.06235061585903168
R1fold,9,71,0.06242522969841957
R1fold,9,72,0.06230050325393677
R1fold,9,73,0.061527714133262634
R1fold,9,74,0.0620858408510685
R1fold,9,75,0.06240887939929962
R1fold,9,76,0.06178189814090729
R1fold,9,77,0.06298807263374329
R1fold,9,78,0.062087174504995346
R1fold,9,79,0.06259693205356598
R1fold,10,0,0.14161109924316406
R1fold,10,1,0.14124536514282227
R1fold,10,2,0.13965724408626556
R1fold,10,3,0.14139200747013092
R1fold,10,4,0.14079606533050537
R1fold,10,5,0.142541766166687
R1fold,10,6,0.141157865524292
R1fold,10,7,0.14086084067821503
R1fold,10,8,0.1416461020708084
R1fold,10,9,0.14030280709266663
R1fold,10,10,0.1420242190361023
R1fold,10,11,0.14134453237056732
R1fold,10,12,0.1412484347820282
R1fold,10,13,0.14014701545238495
R1fold,10,14,0.14175240695476532
R1fold,10,15,0.1414732038974762
R1fold,10,16,0.09913208335638046
R1fold,10,17,0.09869799762964249
R1fold,10,18,0.09965325891971588
R1fold,10,19,0.09867066890001297
R1fold,10,20,0.09882884472608566
R1fold,10,21,0.09839494526386261
R1fold,10,22,0.09868931025266647
R1fold,10,23,0.09890071302652359
R1fold,10,24,0.09836897999048233
R1fold,10,25,0.09914375841617584
R1fold,10,26,0.09897071868181229
R1fold,10,27,0.09925584495067596
R1fold,10,28,0.09839744120836258
R1fold,10,29,0.09934747219085693
R1fold,10,30,0.0992153063416481
R1fold,10,31,0.09779290854930878
R1fold,10,32,0.11949063092470169
R1fold,10,33,0.11924194544553757
R1fold,10,34,0.1171707734465599
R1fold,10,35,0.11876767128705978
R1fold,10,36,0.11877511441707611
R1fold,10,37,0.11882399022579193
R1fold,10,38,0.11876900494098663
R1fold,10,39,0.11813540756702423
R1fold,10,40,0.11941175162792206
R1fold,10,41,0.1184469684958458
R1fold,10,42,0.11832499504089355
R1fold,10,43,0.11744895577430725
